Source,Target,Author
9449,7851,Kenneth A. Ross
10342,8177,Laks V. S. Lakshmanan
11116,7573,Michael J. Carey
8946,8309,David J. DeWitt
1865,3091,Hector Garcia-Molina
3026,3784,Surajit Chaudhuri
3832,4339,H. V. Jagadish
1263,3857,Joseph M. Hellerstein
5104,3721,Jennifer Widom
8738,10527,Hector Garcia-Molina
10174,10494,Jennifer Widom
8303,8955,Dan Suciu
11335,5880,Jeffrey F. Naughton
7916,9989,Rajeev Rastogi
10430,6519,Surajit Chaudhuri
11479,6102,Divesh Srivastava
8777,7104,H. V. Jagadish
8406,9385,Joseph M. Hellerstein
9532,7970,Richard T. Snodgrass
11183,11540,Michael J. Franklin
9449,8370,Kenneth A. Ross
10342,9457,Laks V. S. Lakshmanan
11116,11419,Michael J. Carey
8946,9855,David J. DeWitt
1865,3349,Hector Garcia-Molina
3026,2559,Surajit Chaudhuri
1263,550,Joseph M. Hellerstein
5104,1556,Jennifer Widom
8738,10406,Hector Garcia-Molina
10819,7683,Jennifer Widom
8054,9856,Dan Suciu
11593,9089,Jeffrey F. Naughton
7916,10885,Rajeev Rastogi
11455,9089,Surajit Chaudhuri
11479,7265,Divesh Srivastava
8777,10049,H. V. Jagadish
8406,9388,Joseph M. Hellerstein
9532,6822,Richard T. Snodgrass
11183,6293,Michael J. Franklin
9449,7988,Kenneth A. Ross
8177,9603,Laks V. S. Lakshmanan
11116,9379,Michael J. Carey
8309,7809,David J. DeWitt
1865,2710,Hector Garcia-Molina
3026,5579,Surajit Chaudhuri
1263,810,Joseph M. Hellerstein
5104,3988,Jennifer Widom
8738,10407,Hector Garcia-Molina
10819,8966,Jennifer Widom
8054,7429,Dan Suciu
11593,7048,Jeffrey F. Naughton
7916,11148,Rajeev Rastogi
11455,9345,Surajit Chaudhuri
11479,8930,Divesh Srivastava
8777,11204,H. V. Jagadish
8406,11573,Joseph M. Hellerstein
9532,7462,Richard T. Snodgrass
11183,7831,Michael J. Franklin
9449,6965,Kenneth A. Ross
8177,9228,Laks V. S. Lakshmanan
11116,11427,Michael J. Carey
8309,10882,David J. DeWitt
1865,1304,Hector Garcia-Molina
3026,2125,Surajit Chaudhuri
1263,2101,Joseph M. Hellerstein
5104,2326,Jennifer Widom
8738,9386,Hector Garcia-Molina
10819,7688,Jennifer Widom
8054,6281,Dan Suciu
11593,7692,Jeffrey F. Naughton
7916,8977,Rajeev Rastogi
11455,6275,Surajit Chaudhuri
11479,8804,Divesh Srivastava
8777,11335,H. V. Jagadish
8406,6326,Joseph M. Hellerstein
9532,10026,Richard T. Snodgrass
11183,6681,Michael J. Franklin
9449,6717,Kenneth A. Ross
8177,10253,Laks V. S. Lakshmanan
11116,8631,Michael J. Carey
8309,6541,David J. DeWitt
1865,287,Hector Garcia-Molina
3026,2903,Surajit Chaudhuri
1263,567,Joseph M. Hellerstein
5104,5280,Jennifer Widom
8738,6578,Hector Garcia-Molina
10819,10505,Jennifer Widom
8054,6415,Dan Suciu
11593,8078,Jeffrey F. Naughton
7916,9874,Rajeev Rastogi
11455,9602,Surajit Chaudhuri
11479,10342,Divesh Srivastava
8777,11352,H. V. Jagadish
8406,10937,Joseph M. Hellerstein
9532,8493,Richard T. Snodgrass
11183,7707,Michael J. Franklin
9449,10821,Kenneth A. Ross
8177,10636,Laks V. S. Lakshmanan
11116,11328,Michael J. Carey
8309,8717,David J. DeWitt
1865,1957,Hector Garcia-Molina
3026,4823,Surajit Chaudhuri
1263,1470,Joseph M. Hellerstein
5104,5156,Jennifer Widom
8738,7730,Hector Garcia-Molina
10819,6666,Jennifer Widom
8054,9487,Dan Suciu
11593,9489,Jeffrey F. Naughton
7916,7836,Rajeev Rastogi
11455,8325,Surajit Chaudhuri
11479,11368,Divesh Srivastava
8777,8926,H. V. Jagadish
8406,7482,Joseph M. Hellerstein
9532,11441,Richard T. Snodgrass
11183,10269,Michael J. Franklin
9449,6214,Kenneth A. Ross
8177,7951,Laks V. S. Lakshmanan
11116,11258,Michael J. Carey
8309,11539,David J. DeWitt
1865,1450,Hector Garcia-Molina
3026,730,Surajit Chaudhuri
1263,575,Joseph M. Hellerstein
5104,2727,Jennifer Widom
8738,8627,Hector Garcia-Molina
10819,8465,Jennifer Widom
8054,6801,Dan Suciu
11593,8852,Jeffrey F. Naughton
7916,5923,Rajeev Rastogi
11455,9858,Surajit Chaudhuri
11479,11370,Divesh Srivastava
8777,9950,H. V. Jagadish
8406,11072,Joseph M. Hellerstein
9532,11255,Richard T. Snodgrass
11183,9379,Michael J. Franklin
9449,8391,Kenneth A. Ross
8177,11409,Laks V. S. Lakshmanan
11116,6855,Michael J. Carey
8309,8852,David J. DeWitt
1865,3757,Hector Garcia-Molina
3026,4955,Surajit Chaudhuri
1263,5695,Joseph M. Hellerstein
5104,4775,Jennifer Widom
8738,11189,Hector Garcia-Molina
10819,6421,Jennifer Widom
8054,10389,Dan Suciu
11593,9504,Jeffrey F. Naughton
7916,10027,Rajeev Rastogi
11455,10371,Surajit Chaudhuri
11479,6510,Divesh Srivastava
8777,6622,H. V. Jagadish
8406,11075,Joseph M. Hellerstein
9532,8116,Richard T. Snodgrass
11183,8869,Michael J. Franklin
9449,11205,Kenneth A. Ross
8177,11667,Laks V. S. Lakshmanan
11116,6727,Michael J. Carey
8309,11289,David J. DeWitt
1865,3502,Hector Garcia-Molina
3026,5226,Surajit Chaudhuri
1263,1347,Joseph M. Hellerstein
5104,4012,Jennifer Widom
8738,10809,Hector Garcia-Molina
10819,7958,Jennifer Widom
8054,10905,Dan Suciu
11593,9125,Jeffrey F. Naughton
7916,9136,Rajeev Rastogi
11455,11522,Surajit Chaudhuri
11479,9457,Divesh Srivastava
8777,10342,H. V. Jagadish
8406,11335,Joseph M. Hellerstein
9532,11701,Richard T. Snodgrass
11183,9894,Michael J. Franklin
9449,7249,Kenneth A. Ross
8177,8217,Laks V. S. Lakshmanan
11116,8395,Michael J. Carey
8309,10275,David J. DeWitt
1865,3762,Hector Garcia-Molina
3026,624,Surajit Chaudhuri
1263,2499,Joseph M. Hellerstein
5104,1455,Jennifer Widom
8738,6718,Hector Garcia-Molina
10819,10904,Jennifer Widom
8054,7834,Dan Suciu
11593,11560,Jeffrey F. Naughton
7916,11184,Rajeev Rastogi
11455,8460,Surajit Chaudhuri
11479,11249,Divesh Srivastava
8777,10604,H. V. Jagadish
8406,9032,Joseph M. Hellerstein
9532,11449,Richard T. Snodgrass
11183,8106,Michael J. Franklin
9449,6873,Kenneth A. Ross
8177,8986,Laks V. S. Lakshmanan
11116,6351,Michael J. Carey
8309,9508,David J. DeWitt
1865,445,Hector Garcia-Molina
3026,752,Surajit Chaudhuri
1263,968,Joseph M. Hellerstein
5104,1344,Jennifer Widom
8738,5825,Hector Garcia-Molina
10819,9760,Jennifer Widom
8054,11418,Dan Suciu
11593,11689,Jeffrey F. Naughton
7916,7352,Rajeev Rastogi
11455,9614,Surajit Chaudhuri
11479,10357,Divesh Srivastava
8777,6637,H. V. Jagadish
8406,7498,Joseph M. Hellerstein
9532,10173,Richard T. Snodgrass
11183,8376,Michael J. Franklin
9449,10467,Kenneth A. Ross
8177,11550,Laks V. S. Lakshmanan
11116,10450,Michael J. Carey
8309,11560,David J. DeWitt
1865,3134,Hector Garcia-Molina
3026,1012,Surajit Chaudhuri
1263,3785,Joseph M. Hellerstein
5104,3776,Jennifer Widom
8738,10819,Hector Garcia-Molina
10819,7457,Jennifer Widom
8054,11038,Dan Suciu
11593,8874,Jeffrey F. Naughton
7916,10296,Rajeev Rastogi
11455,6290,Surajit Chaudhuri
11479,9078,Divesh Srivastava
8777,10614,H. V. Jagadish
8406,8270,Joseph M. Hellerstein
9532,9150,Richard T. Snodgrass
11183,9786,Michael J. Franklin
9449,9831,Kenneth A. Ross
8177,6945,Laks V. S. Lakshmanan
11116,6739,Michael J. Carey
8309,7094,David J. DeWitt
1865,2753,Hector Garcia-Molina
3026,3071,Surajit Chaudhuri
1263,4297,Joseph M. Hellerstein
5104,2003,Jennifer Widom
8738,10052,Hector Garcia-Molina
10819,6050,Jennifer Widom
8054,10409,Dan Suciu
11593,7853,Jeffrey F. Naughton
7916,10045,Rajeev Rastogi
11455,6293,Surajit Chaudhuri
11479,10614,Divesh Srivastava
8777,6012,H. V. Jagadish
8406,7377,Joseph M. Hellerstein
9532,8642,Richard T. Snodgrass
11183,10044,Michael J. Franklin
9449,10600,Kenneth A. Ross
8177,11042,Laks V. S. Lakshmanan
11116,10328,Michael J. Carey
8309,11202,David J. DeWitt
1865,323,Hector Garcia-Molina
2903,3973,Surajit Chaudhuri
1263,5197,Joseph M. Hellerstein
5104,2521,Jennifer Widom
8738,8006,Hector Garcia-Molina
10819,9889,Jennifer Widom
8054,6205,Dan Suciu
11593,11438,Jeffrey F. Naughton
7916,8255,Rajeev Rastogi
11455,7317,Surajit Chaudhuri
11479,9720,Divesh Srivastava
11352,8834,H. V. Jagadish
8406,10198,Joseph M. Hellerstein
9532,10495,Richard T. Snodgrass
11183,10429,Michael J. Franklin
9449,7533,Kenneth A. Ross
8177,7972,Laks V. S. Lakshmanan
11116,9691,Michael J. Carey
8309,10692,David J. DeWitt
1865,3909,Hector Garcia-Molina
2903,2566,Surajit Chaudhuri
1263,4690,Joseph M. Hellerstein
5104,1378,Jennifer Widom
8738,7879,Hector Garcia-Molina
10819,10530,Jennifer Widom
8054,11583,Dan Suciu
11593,10931,Jeffrey F. Naughton
7916,7105,Rajeev Rastogi
11455,10135,Surajit Chaudhuri
11479,6012,Divesh Srivastava
11352,10371,H. V. Jagadish
8406,7640,Joseph M. Hellerstein
9532,6084,Richard T. Snodgrass
11183,11199,Michael J. Franklin
9449,7278,Kenneth A. Ross
8177,8123,Laks V. S. Lakshmanan
11116,9435,Michael J. Carey
8309,10822,David J. DeWitt
1865,1617,Hector Garcia-Molina
2903,2581,Surajit Chaudhuri
1263,5588,Joseph M. Hellerstein
5104,3682,Jennifer Widom
8738,9927,Hector Garcia-Molina
10819,11173,Jennifer Widom
8054,8899,Dan Suciu
11593,8247,Jeffrey F. Naughton
7916,11337,Rajeev Rastogi
11455,11036,Surajit Chaudhuri
7265,8834,Divesh Srivastava
11352,11523,H. V. Jagadish
8406,6616,Joseph M. Hellerstein
9532,6852,Richard T. Snodgrass
11183,11072,Michael J. Franklin
9449,9329,Kenneth A. Ross
8177,10301,Laks V. S. Lakshmanan
11116,9951,Michael J. Carey
8309,11335,David J. DeWitt
1865,2774,Hector Garcia-Molina
2903,5270,Surajit Chaudhuri
1263,2006,Joseph M. Hellerstein
5104,4452,Jennifer Widom
8738,11335,Hector Garcia-Molina
10819,8747,Jennifer Widom
8054,7241,Dan Suciu
11593,10937,Jeffrey F. Naughton
7916,7888,Rajeev Rastogi
11455,9384,Surajit Chaudhuri
7265,9603,Divesh Srivastava
11352,10885,H. V. Jagadish
8406,9952,Joseph M. Hellerstein
9532,8262,Richard T. Snodgrass
11183,11335,Michael J. Franklin
9449,9841,Kenneth A. Ross
8177,7104,Laks V. S. Lakshmanan
11116,8544,Michael J. Carey
8309,9294,David J. DeWitt
1865,2521,Hector Garcia-Molina
2903,5247,Surajit Chaudhuri
1263,2138,Joseph M. Hellerstein
5104,1765,Jennifer Widom
8738,11213,Hector Garcia-Molina
10819,10029,Jennifer Widom
8054,9550,Dan Suciu
11593,9791,Jeffrey F. Naughton
7916,9432,Rajeev Rastogi
11455,10539,Surajit Chaudhuri
7265,9228,Divesh Srivastava
11352,10886,H. V. Jagadish
8406,8804,Joseph M. Hellerstein
9532,9164,Richard T. Snodgrass
11183,6472,Michael J. Franklin
9449,7286,Kenneth A. Ross
8177,8897,Laks V. S. Lakshmanan
11116,8543,Michael J. Carey
8309,6739,David J. DeWitt
1865,2780,Hector Garcia-Molina
2903,5284,Surajit Chaudhuri
1263,732,Joseph M. Hellerstein
5104,3813,Jennifer Widom
8738,8398,Hector Garcia-Molina
10819,10158,Jennifer Widom
8054,8785,Dan Suciu
11593,6214,Jeffrey F. Naughton
7916,6873,Rajeev Rastogi
11455,11057,Surajit Chaudhuri
7265,10125,Divesh Srivastava
11352,11270,H. V. Jagadish
8406,7406,Joseph M. Hellerstein
9532,8782,Richard T. Snodgrass
11183,11463,Michael J. Franklin
9449,10365,Kenneth A. Ross
8177,11587,Laks V. S. Lakshmanan
11116,9442,Michael J. Carey
8309,8533,David J. DeWitt
1865,604,Hector Garcia-Molina
2903,421,Surajit Chaudhuri
1263,1895,Joseph M. Hellerstein
5104,1129,Jennifer Widom
8738,7119,Hector Garcia-Molina
10819,11572,Jennifer Widom
8054,7764,Dan Suciu
11593,10439,Jeffrey F. Naughton
7916,9434,Rajeev Rastogi
11455,8891,Surajit Chaudhuri
7265,10253,Divesh Srivastava
11352,9228,H. V. Jagadish
8406,7414,Joseph M. Hellerstein
9532,7249,Richard T. Snodgrass
11183,10956,Michael J. Franklin
9449,11646,Kenneth A. Ross
8177,8391,Laks V. S. Lakshmanan
11116,11497,Michael J. Carey
8309,7766,David J. DeWitt
1865,2526,Hector Garcia-Molina
2903,2218,Surajit Chaudhuri
1263,3432,Joseph M. Hellerstein
5104,2283,Jennifer Widom
8738,11214,Hector Garcia-Molina
10819,10938,Jennifer Widom
8054,11480,Dan Suciu
11593,10822,Jeffrey F. Naughton
7916,7647,Rajeev Rastogi
11455,8637,Surajit Chaudhuri
7265,10127,Divesh Srivastava
11352,10253,H. V. Jagadish
10198,11653,Joseph M. Hellerstein
9532,9812,Richard T. Snodgrass
11183,6351,Michael J. Franklin
7533,6914,Kenneth A. Ross
8177,6347,Laks V. S. Lakshmanan
11116,8433,Michael J. Carey
8309,10199,David J. DeWitt
1865,3937,Hector Garcia-Molina
2903,1072,Surajit Chaudhuri
1263,2283,Joseph M. Hellerstein
5104,4715,Jennifer Widom
8738,7121,Hector Garcia-Molina
10819,10174,Jennifer Widom
8054,6873,Dan Suciu
11593,11335,Jeffrey F. Naughton
7916,6880,Rajeev Rastogi
11455,10430,Surajit Chaudhuri
7265,11280,Divesh Srivastava
11352,9237,H. V. Jagadish
10198,7563,Joseph M. Hellerstein
9532,6104,Richard T. Snodgrass
11183,7249,Michael J. Franklin
7533,10371,Kenneth A. Ross
8177,9806,Laks V. S. Lakshmanan
11116,8434,Michael J. Carey
8309,10841,David J. DeWitt
1865,232,Hector Garcia-Molina
2903,2352,Surajit Chaudhuri
1263,5099,Joseph M. Hellerstein
5104,877,Jennifer Widom
8738,8530,Hector Garcia-Molina
10819,11591,Jennifer Widom
8054,8798,Dan Suciu
11593,6225,Jeffrey F. Naughton
7916,9446,Rajeev Rastogi
11455,8769,Surajit Chaudhuri
7265,8855,Divesh Srivastava
11352,6806,H. V. Jagadish
10198,9739,Joseph M. Hellerstein
9532,8792,Richard T. Snodgrass
11183,7377,Michael J. Franklin
7533,7685,Kenneth A. Ross
8177,10835,Laks V. S. Lakshmanan
11116,9970,Michael J. Carey
8309,7386,David J. DeWitt
1865,4715,Hector Garcia-Molina
2903,5042,Surajit Chaudhuri
1263,4717,Joseph M. Hellerstein
5104,4589,Jennifer Widom
8738,11222,Hector Garcia-Molina
10819,9032,Jennifer Widom
8054,5856,Dan Suciu
11593,8529,Jeffrey F. Naughton
7916,8297,Rajeev Rastogi
11455,11073,Surajit Chaudhuri
7265,6945,Divesh Srivastava
11352,10519,H. V. Jagadish
10198,9107,Joseph M. Hellerstein
9532,11483,Richard T. Snodgrass
11183,10449,Michael J. Franklin
7533,10125,Kenneth A. Ross
8177,8926,Laks V. S. Lakshmanan
11116,8692,Michael J. Carey
8309,10720,David J. DeWitt
1865,5104,Hector Garcia-Molina
2903,819,Surajit Chaudhuri
1263,5100,Joseph M. Hellerstein
5104,4843,Jennifer Widom
8738,11350,Hector Garcia-Molina
10819,11594,Jennifer Widom
8054,6245,Dan Suciu
11593,6739,Jeffrey F. Naughton
7916,7914,Rajeev Rastogi
11455,7108,Surajit Chaudhuri
7265,10919,Divesh Srivastava
11352,6174,H. V. Jagadish
10198,6934,Joseph M. Hellerstein
9532,6493,Richard T. Snodgrass
11183,8661,Michael J. Franklin
7533,10127,Kenneth A. Ross
8177,7265,Laks V. S. Lakshmanan
11116,8186,Michael J. Carey
8309,9195,David J. DeWitt
1865,5493,Hector Garcia-Molina
2903,2100,Surajit Chaudhuri
1263,4338,Joseph M. Hellerstein
5104,4338,Jennifer Widom
8738,8286,Hector Garcia-Molina
10819,11214,Jennifer Widom
8054,11498,Dan Suciu
11593,10578,Jeffrey F. Naughton
7916,6126,Rajeev Rastogi
11455,5957,Surajit Chaudhuri
7265,10281,Divesh Srivastava
11352,6945,H. V. Jagadish
10198,10648,Joseph M. Hellerstein
9532,9053,Richard T. Snodgrass
11183,8024,Michael J. Franklin
7533,8220,Kenneth A. Ross
8177,11361,Laks V. S. Lakshmanan
8433,10757,Michael J. Carey
8309,8686,David J. DeWitt
1865,2301,Hector Garcia-Molina
2903,1722,Surajit Chaudhuri
1263,5629,Joseph M. Hellerstein
5104,4605,Jennifer Widom
8738,8162,Hector Garcia-Molina
10819,7121,Jennifer Widom
8054,10477,Dan Suciu
11593,6102,Jeffrey F. Naughton
7916,11511,Rajeev Rastogi
11455,7366,Surajit Chaudhuri
7265,10676,Divesh Srivastava
11352,10919,H. V. Jagadish
10198,9504,Joseph M. Hellerstein
9532,8288,Richard T. Snodgrass
11183,7133,Michael J. Franklin
7533,11293,Kenneth A. Ross
8177,11617,Laks V. S. Lakshmanan
8433,9222,Michael J. Carey
8309,8434,David J. DeWitt
1617,2945,Hector Garcia-Molina
2903,4667,Surajit Chaudhuri
1263,4991,Joseph M. Hellerstein
5104,1662,Jennifer Widom
8738,8677,Hector Garcia-Molina
10819,10962,Jennifer Widom
8054,8303,Dan Suciu
11593,7766,Jeffrey F. Naughton
7916,9725,Rajeev Rastogi
11455,8646,Surajit Chaudhuri
7265,8376,Divesh Srivastava
11352,10025,H. V. Jagadish
10198,9505,Joseph M. Hellerstein
9532,10336,Richard T. Snodgrass
11183,8543,Michael J. Franklin
7533,11678,Kenneth A. Ross
8177,10342,Laks V. S. Lakshmanan
8433,9611,Michael J. Carey
8309,8946,David J. DeWitt
1617,4994,Hector Garcia-Molina
2903,1092,Surajit Chaudhuri
4338,5259,Joseph M. Hellerstein
4338,5510,Jennifer Widom
8738,11365,Hector Garcia-Molina
10819,7892,Jennifer Widom
8054,8955,Dan Suciu
11593,8918,Jeffrey F. Naughton
6126,10243,Rajeev Rastogi
11455,8648,Surajit Chaudhuri
7265,11066,Divesh Srivastava
11352,9651,H. V. Jagadish
10198,6050,Joseph M. Hellerstein
9532,6247,Richard T. Snodgrass
11183,8419,Michael J. Franklin
7533,8740,Kenneth A. Ross
8177,9457,Laks V. S. Lakshmanan
8433,11539,Michael J. Carey
8309,9855,David J. DeWitt
1617,5634,Hector Garcia-Molina
2903,4805,Surajit Chaudhuri
4338,3857,Joseph M. Hellerstein
4338,3721,Jennifer Widom
8738,9576,Hector Garcia-Molina
10819,5845,Jennifer Widom
8955,9856,Dan Suciu
11593,8280,Jeffrey F. Naughton
6126,9989,Rajeev Rastogi
11455,10961,Surajit Chaudhuri
7265,8123,Divesh Srivastava
11352,11066,H. V. Jagadish
10198,10917,Joseph M. Hellerstein
9532,11367,Richard T. Snodgrass
11183,9060,Michael J. Franklin
7533,7462,Kenneth A. Ross
9457,9603,Laks V. S. Lakshmanan
8433,7573,Michael J. Carey
9855,7809,David J. DeWitt
1617,261,Hector Garcia-Molina
2903,2374,Surajit Chaudhuri
4338,550,Joseph M. Hellerstein
4338,1556,Jennifer Widom
8738,8169,Hector Garcia-Molina
10819,10582,Jennifer Widom
8955,7429,Dan Suciu
11593,10199,Jeffrey F. Naughton
6126,10885,Rajeev Rastogi
11455,7763,Surajit Chaudhuri
7265,10555,Divesh Srivastava
11352,8123,H. V. Jagadish
10198,7974,Joseph M. Hellerstein
9532,7273,Richard T. Snodgrass
11183,8040,Michael J. Franklin
7533,7851,Kenneth A. Ross
9457,9228,Laks V. S. Lakshmanan
8433,11419,Michael J. Carey
9855,10882,David J. DeWitt
1617,5253,Hector Garcia-Molina
2903,712,Surajit Chaudhuri
4338,810,Joseph M. Hellerstein
4338,3988,Jennifer Widom
8738,8683,Hector Garcia-Molina
10819,8792,Jennifer Widom
8955,6281,Dan Suciu
11593,9180,Jeffrey F. Naughton
6126,11148,Rajeev Rastogi
11455,9816,Surajit Chaudhuri
7265,10429,Divesh Srivastava
11352,10555,H. V. Jagadish
10198,9385,Joseph M. Hellerstein
9532,6644,Richard T. Snodgrass
11183,6121,Michael J. Franklin
7533,8370,Kenneth A. Ross
9457,10253,Laks V. S. Lakshmanan
8433,9379,Michael J. Carey
9855,6541,David J. DeWitt
1617,265,Hector Garcia-Molina
2903,3784,Surajit Chaudhuri
4338,2101,Joseph M. Hellerstein
4338,2326,Jennifer Widom
8738,9965,Hector Garcia-Molina
10819,8286,Jennifer Widom
8955,6415,Dan Suciu
11593,11105,Jeffrey F. Naughton
6126,8977,Rajeev Rastogi
11455,11482,Surajit Chaudhuri
7265,7104,Divesh Srivastava
11352,7104,H. V. Jagadish
10198,9388,Joseph M. Hellerstein
9532,11508,Richard T. Snodgrass
11183,8434,Michael J. Franklin
7533,7988,Kenneth A. Ross
9457,10636,Laks V. S. Lakshmanan
8433,11427,Michael J. Carey
9855,8717,David J. DeWitt
1617,2322,Hector Garcia-Molina
2903,2559,Surajit Chaudhuri
4338,567,Joseph M. Hellerstein
4338,5280,Jennifer Widom
8738,11248,Hector Garcia-Molina
10819,6258,Jennifer Widom
8955,9487,Dan Suciu
11593,7143,Jeffrey F. Naughton
6126,9874,Rajeev Rastogi
11455,7652,Surajit Chaudhuri
7265,10821,Divesh Srivastava
11352,10049,H. V. Jagadish
10198,11573,Joseph M. Hellerstein
9532,9591,Richard T. Snodgrass
11183,8179,Michael J. Franklin
7533,6965,Kenneth A. Ross
9457,7951,Laks V. S. Lakshmanan
8433,8631,Michael J. Carey
9855,11539,David J. DeWitt
1617,3091,Hector Garcia-Molina
2903,5579,Surajit Chaudhuri
4338,1470,Joseph M. Hellerstein
4338,5156,Jennifer Widom
8738,8305,Hector Garcia-Molina
10819,9202,Jennifer Widom
8955,6801,Dan Suciu
11593,8434,Jeffrey F. Naughton
6126,7836,Rajeev Rastogi
11455,11631,Surajit Chaudhuri
7265,6347,Divesh Srivastava
11352,11204,H. V. Jagadish
10198,6326,Joseph M. Hellerstein
9532,7161,Richard T. Snodgrass
11183,9717,Michael J. Franklin
7533,6717,Kenneth A. Ross
9457,11409,Laks V. S. Lakshmanan
8433,11328,Michael J. Carey
9855,8852,David J. DeWitt
1617,3349,Hector Garcia-Molina
2903,2125,Surajit Chaudhuri
4338,575,Joseph M. Hellerstein
4338,2727,Jennifer Widom
8738,7026,Hector Garcia-Molina
10819,9207,Jennifer Widom
8955,10389,Dan Suciu
11593,10100,Jeffrey F. Naughton
6126,5923,Rajeev Rastogi
11455,10484,Surajit Chaudhuri
7265,6102,Divesh Srivastava
11352,11335,H. V. Jagadish
10198,10937,Joseph M. Hellerstein
9532,9470,Richard T. Snodgrass
11183,11509,Michael J. Franklin
7533,10821,Kenneth A. Ross
9457,11667,Laks V. S. Lakshmanan
8433,11258,Michael J. Carey
9855,11289,David J. DeWitt
1617,2710,Hector Garcia-Molina
2903,3026,Surajit Chaudhuri
4338,5695,Joseph M. Hellerstein
4338,4775,Jennifer Widom
8738,9586,Hector Garcia-Molina
10819,10494,Jennifer Widom
8955,10905,Dan Suciu
11593,5880,Jeffrey F. Naughton
6126,10027,Rajeev Rastogi
11455,6519,Surajit Chaudhuri
7265,11479,Divesh Srivastava
11352,8777,H. V. Jagadish
10198,7482,Joseph M. Hellerstein
9532,8319,Richard T. Snodgrass
11183,9983,Michael J. Franklin
7533,6214,Kenneth A. Ross
9457,8217,Laks V. S. Lakshmanan
8433,6855,Michael J. Carey
9855,10275,David J. DeWitt
1617,1304,Hector Garcia-Molina
2903,4823,Surajit Chaudhuri
4338,1347,Joseph M. Hellerstein
4338,4012,Jennifer Widom
8738,10361,Hector Garcia-Molina
11591,7683,Jennifer Widom
8955,7834,Dan Suciu
6225,9089,Jeffrey F. Naughton
6126,9136,Rajeev Rastogi
8769,9089,Surajit Chaudhuri
7265,8930,Divesh Srivastava
11352,8926,H. V. Jagadish
10198,11072,Joseph M. Hellerstein
10173,6413,Richard T. Snodgrass
8376,10245,Michael J. Franklin
7533,8391,Kenneth A. Ross
9457,8986,Laks V. S. Lakshmanan
8433,6727,Michael J. Carey
9855,9508,David J. DeWitt
1617,287,Hector Garcia-Molina
2903,730,Surajit Chaudhuri
4338,2499,Joseph M. Hellerstein
4338,1455,Jennifer Widom
8738,6653,Hector Garcia-Molina
11591,8966,Jennifer Widom
8955,11418,Dan Suciu
6225,7048,Jeffrey F. Naughton
6126,11184,Rajeev Rastogi
8769,9345,Surajit Chaudhuri
7265,8804,Divesh Srivastava
11352,9950,H. V. Jagadish
10198,11075,Joseph M. Hellerstein
10173,9742,Richard T. Snodgrass
8376,6662,Michael J. Franklin
7533,11205,Kenneth A. Ross
9457,11550,Laks V. S. Lakshmanan
8433,8395,Michael J. Carey
9855,11560,David J. DeWitt
1617,1957,Hector Garcia-Molina
2903,4955,Surajit Chaudhuri
4338,968,Joseph M. Hellerstein
4338,1344,Jennifer Widom
8738,10494,Hector Garcia-Molina
11591,7688,Jennifer Widom
8955,11038,Dan Suciu
